"","ad1","ad2","ad3","egg1","egg2","juv1","juv2","met1","met2","met3","nej_1h1","nej_1h23","nej_24h1","nej_24h2","nej_3h1","nej_3h2"
"rnd-4_family-1327#LINE/Rex-Babar",136.092067948971,38.7969919314994,28.974528589764,49.4712415432702,72.2834192309862,342.29038258602,87.1648598139958,108.448514595853,48.2630845115234,77.437894079118,82.4930876299028,101.920542465377,141.167853544353,132.851486054505,159.573759781827,193.372188309892
"rnd-4_family-133#LTR/Gypsy",77.1072871764969,119.983044365261,144.704430892743,69.0056733150524,61.3527100851298,53.0455276947738,35.2877224515346,40.3180359980662,45.6241410275191,38.7658612062781,60.890345380619,35.4294595996205,91.7948712162983,97.3134467646777,77.7435428245483,77.7611704983568
"rnd-4_family-1333#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-4_family-1339#Unknown",0,0,0,0,0,0,0,7.08311165271501,0,0,0,0,0,0,0,0
"rnd-4_family-134#Unknown",88.7531227525165,478.263050635663,553.531915522258,73.9126560159638,88.6213988930232,84.1461768198301,121.225963008593,34.902663647176,53.9485154631904,63.3166639526721,67.902650964773,59.8855872008207,32.0249047593843,50.5350081039722,42.2409846177091,29.5842236057879
"rnd-4_family-1346#Unknown",10.5655921986588,22.8421832267055,30.3561572219462,16.8272156308414,24.8527124587405,22.0879433451691,24.7302216294194,9.52271121205125,11.71815638588,11.3690319278097,13.9989197654819,7.45978984069535,15.258192493885,14.25723890039,15.4702832631272,14.9468668382307
"rnd-4_family-1365#Unknown",0.391258814677081,0,0,0,0.487934234508696,0,0.553687146052695,0,0.527641792893921,0.767772930671259,0,0,0,0.349101047472362,0,1.44000262209629
"rnd-4_family-137#Unknown",8.39309443311641,2.42924072693377,0.921581519693149,9.74674608724584,15.8413242839567,22.1243019389695,35.7989893476076,12.0001274450259,5.18627569928852,9.06305241364511,7.84221008121079,3.30495572742964,45.5551634547836,52.1571560549937,16.0280803132003,23.9803838791378
"rnd-4_family-1383#Unknown",0,0,0,0.65531235940307,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-4_family-140#Unknown",57.9460880512502,67.3988541108647,165.767742579448,68.1477325427237,41.2207775002281,56.7087630496756,79.3429492834561,119.356445818493,61.7451952953353,50.6005839423402,126.660457107149,66.9022018481023,75.3102888765878,92.4585069030893,60.1948752570448,43.9241249001219
"rnd-4_family-1400#LTR/Gypsy",9.39888730795308,3.9906609066112,5.21377108311281,1.63599363786256,6.1280294601634,7.82919659697902,4.44888151181334,7.0871146383652,8.48502689106003,3.42242685489359,9.13943267512777,4.19325520086015,7.23052645126323,7.94401597535813,26.8502552579288,13.5020293395009
"rnd-4_family-142#DNA/TcMar-Tc1",56.2098048210458,41.910141357191,2.29080057283942e-05,100.693877189385,107.849283155763,52.4339893750063,70.1145816685511,98.5270396450693,127.324514131518,132.090730950636,138.251814634999,151.219836922407,92.5644788117144,163.391106675744,91.6189765707842,105.68259032946
"rnd-4_family-143#Unknown",11.1051491340913,4.56813736875582,8.74654682947579,11.8485324172258,21.2242261621975,14.7951638129177,20.0316499677124,104.267739693287,121.67709577481,95.2214022435487,106.454671267654,89.6808065245734,60.9273265122663,60.7327429085261,76.5896876981167,46.4573797840551
"rnd-4_family-1447#Unknown",40.5583934399237,16.7078687979872,19.0954912251046,0,51.6481782362184,3.87489576595403,30.0127657017817,85.50125573905,82.5160978554221,66.6952892287278,84.2739732667004,59.8046349401501,54.6823441346976,43.8631497329255,54.8126493530099,41.0933719346502
"rnd-4_family-1449#DNA/CMC-EnSpm",16.6743214009555,8.90647550662699,13.1265836202553,13.1321965965455,21.5257515056841,13.6593120838478,13.5667100050247,17.7268990301569,40.4055546304133,23.0236238411318,20.1458046560507,29.8533812044166,24.9636438439114,29.5949629588097,32.0315183934741,36.1237022460775
"rnd-4_family-147#LTR/Gypsy",10.9374715874556,14.5442644869784,8.32320552839754,24.7635395620643,21.6799403162786,29.5085798970804,21.9498783291171,43.2756750107315,111.57309313713,59.4677928086709,30.8011918824266,43.030416244671,115.34243433358,86.9209177443394,64.3772473598044,72.1066408586328
"rnd-4_family-1484#LTR/Gypsy",10.8757761148728,10.8452526600771,9.04984957837677,30.3127734883884,21.8389431370712,9.46986392330149,14.7901306628595,6.25690941934827,2.70006746955508,4.4694845897695,4.07890393077652,3.70070026899645,1.84202025226865,0.61116015260249,2.94105881834421,1.65752958410848
"rnd-4_family-1489#Unknown",130.063326641168,73.0249233389553,87.4703247044795,34.5808711460219,82.2664085430404,28.50357175239,100.954001055017,43.0478451362551,79.7258066324287,50.5057863442073,50.838590421122,69.3902099526607,68.6058333433957,67.7619259719796,133.847770082928,76.5055300947304
"rnd-4_family-149#Unknown",56.2451177548137,38.8330339163253,16.4188427188599,50.7690797645246,54.3743670636102,46.8650360147074,38.1734507398361,56.9239427844472,55.3041659086434,61.6908458434869,41.1313798536237,67.3760179771368,123.182434777754,99.9417289726465,139.39018568818,230.009620025334
"rnd-4_family-1490#LINE/CR1",0,3.70780475314072,7.55472856110114,8.85414495483876,39.9768041862771,2.09308500776055,0,0,0,5.31150480016054,0,0,0,5.89170609410394,0,8.27588201061085
"rnd-4_family-1491#LINE/CR1",11.0859724513148,7.67657325208158,7.19427726191422,7.92949839372087,6.35838271542253,5.18395239820114,7.93036674475178,1.19600253720327,1.66391923321792,5.47208880657742,4.22307387477522,4.88578420514551,0.763038887214413,1.51268366753688,2.57943896820103,4.6045379801412
"rnd-4_family-1492#Unknown",4.80894017079168,5.33702290552045,1.73437742786691,5.2318855631636,3.03757490301,3.9966554089989,8.0000595832146,0,0.737195158453853,1.06304090458923,0,0.216307957925533,2.00386262426245,1.00124697633018,0,1.12206266178849
"rnd-4_family-1493#LTR/Gypsy",64.8409240619611,20.5006831872171,13.4715709181943,20.2033461821078,24.0481533600021,8.47514132422822,6.64466412422859,11.0746566845663,5.07602967666582,8.18064570135567,6.84345197976078,11.1113125663173,8.20813123257215,8.68022861350478,8.46433604168806,11.6301326785635
"rnd-4_family-150#LTR/Gypsy",1.8874747754917,2.03651618918522,0.746133076092384,0,3.05718968460332,2.50606131841474,2.1467505297098,0.945306667252432,1.3204771942532,1.54743254568572,0,1.5566367540762,0,0.590809386090508,0,1.59672084141718
"rnd-4_family-151#LTR/Gypsy",37.1860409986539,34.0931281314966,58.7459825387167,36.331659074156,31.9958793794857,51.1634399742445,71.1364512894524,63.7028252939682,72.4074469624169,70.9577492277571,37.4496326744311,73.9048314530926,54.7790132431435,68.4328532183022,23.4017776426498,65.9420273728426
"rnd-4_family-1511#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-4_family-152#Unknown",92.6395844168548,778.905158387496,973.118008106294,461.386661358466,101.862634378522,407.670117879069,795.087812665198,56.4621945825354,0,68.4584134543607,0,11.0207055061944,0,75.2073614823041,42.5688825867605,202.432287509405
"rnd-4_family-1524#Unknown",6.70359286092474,7.56860527206266,0,36.2128302113936,20.3885105299506,4.28168064934905,21.0383914444832,32.6995096702072,76.7046857926195,46.1177821179295,53.4703866528481,49.5243086123506,90.642759144384,42.2147618539402,28.0619836665133,78.9483423764788
"rnd-4_family-153#Unknown",4.58662056562888,2.66444501502232,0,36.9010200320226,23.6564649743891,20.5325325517361,17.0403616634989,0,0,0,0,7.2451689203488,8.18193185920754,0,4.81799108602556,1.92302047882723
"rnd-4_family-154#Unknown",35.1774757541415,12.1356439762766,19.5601536987375,28.7682858084051,23.1317394775866,60.858387227689,29.8455945767145,26.4549265724069,9.16223259281865,13.8241513024225,2.75490705036943,4.85662567055906,7.51859473127747,3.73852254897294,5.73228685777408,11.5678944214125
"rnd-4_family-1560#Unknown",2.86416909159985,0,1.89193044813456,3.89474674975349,1.72045045817131,0.93156926370575,0.792590731096202,2.07388603743599,0,0.582646957295887,0,0.584052202791525,1.30353782479027,1.29836099554135,0,0.60881126697128
"rnd-4_family-157#Unknown",0,0,0,0,0,34.5753968901329,0,0,0,0,0,0,0,21.9193027397637,38.3588903606279,0
"rnd-4_family-158#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-4_family-1595#LTR/Gypsy",0,0,0,1.09992082501741,0.817193421051008,0.254241402259875,0,0,0,0,0,0,0,0,0,0
"rnd-4_family-1596#Unknown",68.6686898003905,44.6401642525596,0,34.5589815649506,99.2791179750082,9.31627371275179,17.1760656565179,0,0,0,0,10.2538928696015,0,21.9274318580799,209.414249792966,10.9806152478343
"rnd-4_family-160#Unknown",0,9.23683890790001,2.99905869271439,9.34336489158172,18.6236021546592,2.58844171032219,2.70842158535937,0.191016495185045,0.272052361430556,0.316809422922293,0.403060133447508,0,1.95735987848251,0.856433706097561,1.63892691787288,1.09571956516291
"rnd-4_family-1620#LTR/Gypsy",261.895580685149,222.45470120177,236.184167817339,285.905420196639,252.332219180905,141.059044705342,241.543281075787,90.8507620583645,146.475706274066,115.14031899843,158.80979561489,117.940471630357,48.9659333182329,48.3356324077668,75.4622245711528,99.6821532934432
"rnd-4_family-1622#LTR/Gypsy",0,3.29785410138564,0,0,0,9.57678974367187,5.22101205697836,0,0,0,0,0,0,0,0,0
"rnd-4_family-1623#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-4_family-1627#Unknown",46.847588556842,34.2837984317735,12.3232293010522,34.8653959006002,29.5199673425271,14.9500415928943,13.5155585869372,17.2519189367069,37.8619608583152,5.79835398825191,24.5114405444179,9.7989884792141,42.9726003164278,39.1425179979806,47.7205345730349,46.3647205754211
"rnd-4_family-1634#LTR/Gypsy",2.57393994627011,10.2188640580221,11.0825570490601,1.73092254310188,1.53834975188917,4.54173633428127,7.4877016609009,1.19093032055535,0.556703883325845,0.162763603412175,0.41667302038375,0,0.378769720436403,0.756909256319452,1.81575855878419,1.19096181811095
"rnd-4_family-1647#Unknown",45.1870614182446,0,0,39.4649811212955,0,13.6070621475742,0,24.9230496715183,39.3533236225757,22.0061856310343,78.713689599087,0,29.4998022953301,87.6882156088902,0,26.4263338805525
"rnd-4_family-1655#LINE/L2",0.729134063858243,2.50442962311853,0.761596372781834,1.98069072322002,1.57945471768298,3.09851380221083,5.72593471560279,2.055669559869,0.479062454751646,0,1.44083787868299,1.11687223695799,0.658730338575374,1.31615120246954,0,1.44481584117347
"rnd-4_family-167#LINE/Penelope",67.0403041061374,49.0787100541576,37.6436238335917,60.1522059535802,56.2396142001133,65.2547214700942,110.75587711469,34.2242712313305,15.8786352654501,40.3101615867456,36.7127437141916,31.1912808759279,32.9201513908224,27.77898039458,29.7840551346063,30.2459120719191
"rnd-4_family-1676#LTR/Gypsy",400.462187625782,163.722071701223,146.801640651242,900.602985596192,333.428891863981,171.731660132134,205.365897966639,210.066023732734,174.515970175571,162.549307323432,200.173089098879,186.326964418509,117.999455355423,104.101214737903,298.196647430857,189.43854904618
"rnd-4_family-1680#Unknown",30.9040984099625,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8517609859586,0
"rnd-4_family-1682#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-4_family-1687#Unknown",96.0678046555388,156.184953461786,118.035481366937,42.9799917235066,331.490320773912,116.761548527201,339.04526080226,245.123738460176,138.034224147624,93.9781597937532,84.8652655461431,86.3781915070856,88.7566490510209,32.0005001855697,118.518524693793,41.5195132188488
"rnd-4_family-169#LTR/Gypsy",64.0690222285657,91.1960283319443,77.1990876097077,50.9626433791846,45.7923973220824,24.3629042031671,34.8421860962018,56.8267560192554,85.796622114685,47.4983307003698,108.919901338383,61.2677301185506,52.7330889463287,54.8181606681556,43.6321878837825,24.0726291874211
"rnd-4_family-1693#Unknown",67.52228567109,129.596259052273,132.150206404016,164.23970458116,123.16982398434,204.933919591567,118.027708840354,781.801331623035,808.755113565178,880.502690877055,666.550140484845,676.267141960284,395.987299152619,431.492075469746,586.678430550411,542.468490351515
"rnd-4_family-1700#DNA/CMC-EnSpm",4.00793303073302,6.07127055831749,13.457924690533,30.3816281556896,44.3730171778489,5.03326670419528,4.47895022801458,1.78017641705341,3.76113050766461,2.83143191460032,3.31103036853114,1.05464509616691,2.25601197300442,2.44302210914333,2.02763754411944,3.12066912697974
"rnd-4_family-1701#Unknown",5.2331920413228,6.03883965429752,8.52034804460057,2.93127295253369,4.00351180397444,3.83630626355187,7.1573962736666,4.05268531924462,14.713379616262,6.33589310963313,2.61556270241026,10.5363694743,5.69212159459909,7.13538557944279,2.29245404583726,6.9678827567425
"rnd-4_family-1703#Unknown",67.7934881734695,54.2351631452857,50.5939403620894,91.0977976783122,73.764978038469,92.8344318865137,108.285054671892,46.7781699455865,42.4786277722112,50.3366868889588,33.4616262475435,78.4975225472493,47.6253653605182,47.4470727557801,61.0434808579142,46.7922769657604
"rnd-4_family-1704#Unknown",66.5384429333612,188.908726515611,93.0887015873327,169.5203716601,137.805868424649,189.151607930945,206.056303103973,100.644799464952,72.6686500430634,119.501307057988,100.843238577011,77.8413400238123,75.3908978956413,62.0430592198582,70.4699623723398,96.2000651427273
"rnd-4_family-1706#Unknown",196.857422807925,182.735845207777,370.391765906185,300.059268643989,399.5753074557,344.219062671066,273.028443922259,452.608885478001,487.918986358206,437.738483462413,412.496561017834,500.227956628799,507.60332216804,499.661968329085,412.286225366218,439.876864783362
"rnd-4_family-1732#Unknown",722.0200812515,476.167738216422,521.038617141476,661.518172694903,677.315494082955,522.936545517661,331.73602490327,682.754067664027,910.616952694495,957.069170156581,919.962667859541,818.963900948459,1039.95358306279,931.83464643751,577.196004421421,836.709452723573
"rnd-4_family-1733#LTR/Gypsy",150.489405690429,59.2101068981323,73.378393465402,61.5086630580386,130.456314841062,90.1531444421903,55.0646441124005,31.8116590933373,25.3868082812268,10.0141462089991,20.6237416977289,14.9131214175347,26.1612820651509,26.0499813395586,44.1650547831744,45.6971840293748
"rnd-4_family-1759#Unknown",1.92410483709395,0,0,0.866283239920496,2.86586955227394,0.821101740931879,1.06645114750926,9.59845745265625,15.1530860611722,3.93561235663924,18.0622503935418,10.1290995706183,26.3724839941394,30.354630085738,8.12800255808233,3.40103948916621
"rnd-4_family-177#Unknown",9.84338992662566,5.40370404879466,0,40.3416640633019,19.536434259747,12.7394510622215,21.3887455203839,20.8524186192518,32.5440691470464,20.003534123278,9.98067453311673,25.5618423030724,0,0,10.1461514471009,12.2983383311058
"rnd-4_family-181#Unknown",0,0,0,4.31492542300461,2.35643277543862,5.37033664054762,0.296738350589972,0.90676875622795,0.432095118777333,1.0017920928176,5.14903670529875,1.53193530663798,19.60976939047,14.9838122314954,2.89444767327366,1.96338658062672
"rnd-4_family-1812#Unknown",14.3155001700593,27.3128592442128,19.7877040495643,25.1135858846711,30.9612501365655,27.2578442845467,21.1826554689162,15.1505964910341,6.3209782310677,14.2662152130962,12.7984200732664,17.3110598481624,8.68295813553766,12.5151050909956,5.28976385569983,12.8773374538452
"rnd-4_family-1822#LINE/Penelope",0.259253646842186,10.9637516783915,1.22509443660839,19.0034270079777,88.8195311757372,4.46728479963695,8.19689365807555,0.530872350522085,0.676368151683546,0.29472570743486,0.499589697363039,0.587045027763905,0.683974696138353,0.227133306671476,1.68336383249751,1.21955671886386
"rnd-4_family-1840#LINE/Penelope",148.542938129861,36.8363440152625,29.7210797494171,51.0290524764052,82.2823115790561,53.8629330940008,29.0539345815365,82.2636838014526,62.0405652414764,81.2161276998325,150.925263966656,79.6939540979326,184.957225996792,181.823735556011,95.2969521334233,83.3433082481652
"rnd-4_family-1855#LINE/CR1",5.95461237790703,2.52700499743033,0,0,0,1.89715654050823,1.99394862487654,0,0,0,5.92071446052225,0,0,0,0,0
"rnd-4_family-1877#LTR/Pao",0,0,0,0,0.539204665676995,0,0,0,0,0,0,0,0,0,0,0
"rnd-4_family-189#Unknown",10.8879519327667,13.4117426861465,27.2292442382537,2.75152467778521,2.71729189914279,102.168127581038,100.946400250866,78.2101110110844,66.0355808389638,38.7818644813822,134.819596243867,47.5518381963261,95.5975846589047,96.7754304060885,17.5050448269265,20.8714815508965
"rnd-4_family-190#LINE/CR1",8.38042876444641,5.89367089622081,4.00818196990673,4.9225198135105,3.75552853807418,1.18642433255544,3.84786936427532,4.12689053561984,1.41113998795356,1.66330588685637,2.10972819018088,3.91775067829447,1.93034987435857,0.638305556208572,7.74363589512581,4.43275371695254
"rnd-4_family-1904#Unknown",65.9721214352863,0,79.1070315504693,0,0,204.401803365123,0,0,0,0,0,0,0,0,0,21.407245394978
"rnd-4_family-191#LINE/CR1",0,0.877567044234683,0.807059123399854,0,0,0.543280178592577,0.682768795984667,1.14380288247372,1.06201332825005,1.24849067954789,0,1.5616136912115,0.729863555712095,0.728987589859471,0,0.641428587717272
"rnd-4_family-1921#LTR/Gypsy",3866.07620712528,3913.27115732486,2482.43115876756,2539.13624129454,2453.2807887182,5532.27424592497,6333.77916117354,708.277434856844,1135.69298662379,1531.02642773724,417.63897367862,881.70578695033,577.98591323484,537.001411278916,416.142760604613,506.431798903277
"rnd-4_family-1925#Unknown",0,69.5621296198234,0,0,61.2686989191261,0,24.9570860717409,0,0,0,34.5957381830939,0,33.814166749055,0,47.3588653267721,0
"rnd-4_family-1927#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-4_family-1929#Unknown",16.9628696690916,71.6608106915006,72.4157753908904,94.5582594138954,125.492478065314,12.6904034765272,29.3223968604435,29.6167479644563,41.1905600500898,35.5779908543076,41.9896990371263,29.9796470679749,69.3765175919614,71.3598344502881,55.4228749257977,51.7613777771572
"rnd-4_family-1930#LINE/CR1",1.82711349704486,0.183744972446902,0,0.436780762965272,0,0.403955735814076,0,1.3573959939644,2.92632236861208,3.50978152851395,0.629631606274889,3.53021369471615,0.859430014576079,0.284938745665358,0,0
"rnd-4_family-1948#LINE/Rex-Babar",4.0335939293684,8.63861402338993,0,6.80478466634962,4.66008684486902,5.09710890165991,8.20528933764652,3.65265762773493,1.72940229132155,1.00778514890396,1.29314136167712,2.02384182581953,4.68171684633669,5.89214730941049,2.81262165075297,9.84894506411257
"rnd-4_family-1949#Unknown",0,0,22.8804816811209,0,74.1983165661413,23.6935224378703,44.7915737962024,64.2947363660864,130.207730809782,160.68350984093,69.7075530606555,153.928076685419,26.0692235929933,246.784799480765,70.0478180693999,119.819753721829
"rnd-4_family-1971#Unknown",1.15491289603694e-07,56.0853678267959,0,16.3645619840264,64.8576534135385,33.7159678539365,54.4763313118404,8.43567214644106,0,0,0,0,0,0,0,0
"rnd-4_family-198#DNA/TcMar-Pogo",3.53463626762105,8.53919569422506,40.6307959689467,2.74745094990211,2.50274271678189,2.13653178645944,8.3284437916674,7.99634020278626,20.2935208501915,7.43314454845364,20.7355819902587,9.3276388848979,13.2986403232745,11.9009777380936,12.3066649641745,6.85569133054438
"rnd-4_family-199#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-4_family-1994#Unknown",0,1.89060581614406,3.34577161406909,1.33583113953773,1.20816646886347,0,5.49042457882562,0.709353572589974,0.656778000504517,2.34108944805917,1.00509710052093,1.55695449589895,0,0,6.53415819554397,6.75360510082863
"rnd-4_family-20#Unknown",16.3857410516248,10.5759086868154,0,11.1233361018684,12.0471498182574,3.34659000618785,12.1772518206006,0,0,0,0,0,7.46760927046037,0,0,3.42291180843085
"rnd-4_family-2059#LTR/Pao",156.47660773157,134.887405211,199.670127432191,517.185295983656,565.364360952335,66.1477146129979,108.740359307348,50.795920907137,53.3376173938921,46.1953994067434,53.0876034543501,49.1407486458317,48.5022203337529,50.2863765267764,33.3891758115569,26.4470475006487
"rnd-4_family-206#LINE/CR1",0.856794734085937,0,0,0,0.935731737916851,0,0,0,0,0.329520060958656,0,0.333324923635806,0,0,0,0
"rnd-4_family-207#Unknown",13.7598616968866,14.4316582926845,4.34630775987839,0,0,11.7328757438492,7.96367319401415,6.32678204817613,6.1705496155712,7.32342999101725,9.03533375638936,5.4338766902616,4.09096592960377,0,0,1.92302047882723
"rnd-4_family-2090#DNA/TcMar-Tc1",1.56756437839275,4.16110069899628,4.54302828105403,0,8.18728173874407,11.0179635312493,8.61200941682736,10.1124973374448,1.10047151512511,1.90589229115795,7.874722152394,10.8649126992834,2.78461324347892,4.13561124832571,1.70388239147654,7.61222075335785
"rnd-4_family-216#DNA/CMC-EnSpm",8.66361700031454,14.5713755885738,37.3559462920638,11.8994814043734,8.1677580043092,9.84708357424724,16.1686359739352,9.74129397961222,7.80780582165878,7.27379719497494,10.0957382568709,5.5453213747299,11.7246926874968,11.7490806769442,16.6053725933241,18.672243452502
"rnd-4_family-217#Unknown",11.7665914774201,21.7380587893227,5.07635842006387,2.24290330991409,7.06685056332183,11.0548899167396,10.1801230906899,10.3311997641838,13.1860333470037,12.9043699527337,3.15964289216462,12.3764123537663,10.0580268039217,19.900654458428,25.9450551617074,13.9999170203226
"rnd-4_family-219#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-4_family-2190#DNA/TcMar-Tc1",101.108047587133,31.3444689708981,78.8617604604402,66.3647690598968,55.553839221166,71.270360002678,53.2897434283832,15.9103607274009,18.000104519035,26.6739925853696,8.1970289564409,31.2478834841981,57.6560749321424,40.2547702772095,16.7336728419381,57.6216087288499
"rnd-4_family-22#Unknown",0,41.4873530598113,0,0,0,97.2311731014342,55.9633100542952,35.1207526306029,71.0603915790581,18.0550705382969,0,40.5409409772524,44.9522333025228,23.1678823211402,0,77.3432555630692
"rnd-4_family-2231#Unknown",0,5.19795941783733,0,16.4016193178111,37.1764688606897,13.5547704746073,16.9683482508624,0,0,2.45929980894009,6.04190757424781,2.38292879483181,0,0,0,2.55760116281603
"rnd-4_family-2247#Unknown",5.04920291210679,8.51278497717366,11.8553960144323,23.1513363468514,26.535455809342,9.39866904705911,16.9124320267309,3.51317484640015,2.51863598498466,2.957735870372,1.25245522227277,2.98551200423373,7.95869059942075,2.25525632014318,2.79783102985997,4.27671529603419
"rnd-4_family-225#LINE/CR1",0.36230379968181,0.755538137310966,1.68059116800272,3.610542243541,6.12816020139402,0.588104387965739,2.40571660495203,1.31550292494568,0.242813477174678,1.10899028936291,0,1.40339395508986,0,0,0.380586019529675,0.14229239257699
"rnd-4_family-2251#Unknown",6.20664614385826,3.86647895728189,44.819161799352,4.61907766736883,15.0413324810676,4.06399224201863,4.6987965117081,0,2.38993440146275,0,0,4.23527244794613,2.7720069275307,0,0,0
"rnd-4_family-2252#Unknown",15.139341704597,16.5759796022377,145.501597403432,26.1677245520179,50.6112174930199,15.3999560622806,8.2318510647576,8.02496724859771,6.10786351604028,4.04177641647247,7.28934019108479,4.03683144436075,10.6677808112225,14.0805233365318,4.18207196923909,5.45161997388001
"rnd-4_family-226#Unknown",2.85628885150793,5.32667107186329,1.21279628157387,7.80421901397831,6.4137822708978,3.90307286739063,1.58580311619901,2.48673351868949,4.98056618587401,3.16186278541835,3.47106651270629,6.13546457143473,6.83116561076673,3.65834711057703,5.53295415112252,2.34689467935948
"rnd-4_family-2266#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-4_family-227#DNA/CMC-EnSpm",1050.274411485,564.338308775494,238.814392933789,322.200744319968,242.49379313074,1644.92412778588,447.012055482569,384.235206523971,416.701169222615,335.831939148827,296.312335519028,391.39800404151,293.262089436138,288.857548851983,339.80345723312,383.090290695301
"rnd-4_family-2296#LTR/Gypsy",445.894109574391,722.859754855826,1968.11341870157,403.767420831633,1098.03930036521,357.610591838289,1250.24432173285,672.328169134136,973.218375546025,514.936045628279,1022.81917693223,673.085999630611,1024.47966442559,1005.66795196056,1351.31441280601,675.035238688618
"rnd-4_family-230#Unknown",0,1.24350297633953,0,0,3.41888289499437,0.323111427395355,0.96212007868148,0,0,0.397584027524805,1.03456453931385,0,0.930356119041018,0,1.12173661292236,0.427964011966333
"rnd-4_family-233#Unknown",32.9031839104007,16.8433452184481,0,31.9636588135531,109.516607154244,7.61863518718749,14.1722026845776,7.80276452526302,6.20885034175581,9.39696238708591,5.6265078536754,5.12198806629672,6.66111111582889,9.96081177254337,31.3081030790177,31.4337367421373
"rnd-4_family-2366#Unknown",358.844203514309,193.373410166408,195.788353677695,121.08941022683,11.9010364995421,333.839661517804,176.675845086677,89.7976226185357,270.738319054604,200.233836007722,326.802444522528,157.611738393606,668.652759423314,645.91268225133,513.727679678606,476.814982789629
"rnd-4_family-2386#Unknown",0,2.81903464034996,2.72693441589525,0,2.81272820956824,3.26716481768756,6.36655235459026,0,5.14731411966785,2.04182584727673,0,3.04271094492257,0,0,0,0
"rnd-4_family-243#Unknown",10.7721374639745,11.4430510781062,7.64512581288801,10.5958420338541,20.4361586760525,18.7338591990432,16.2091462875795,18.7862477502903,3.12917770361433,22.4692832014685,14.6435699799641,18.5732094168377,6.66642749569856,2.65973298233394,3.36812372418562,5.53265606103496
"rnd-4_family-2478#DNA/TcMar-Tc1",6.23640275233002,6.82179508947157,11.1090279466373,6.5379701069072,9.51965585315317,6.44346813680749,9.66073422689633,12.4488604177346,4.36685256788731,6.43841005627907,9.67267137571961,8.39148423806602,10.0584294580051,10.1426768962647,20.5987543007688,27.1810264273301
"rnd-4_family-252#Unknown",75.93365224977,74.8803300689563,39.7153947954404,128.502019699598,102.563554764866,72.0096595895247,45.709203038442,64.420933896484,78.5211034820966,65.9775000069351,80.652327461725,82.5182470444106,97.5511727774772,95.9981408204252,88.1444386906588,69.8184849735077
"rnd-4_family-2538#LTR/Gypsy",9.91601247217033,8.42035122499299,3.31352132335674,4.23998755957913,7.11086172905196,6.41234228048601,4.16296346154918,2.93300305646102,2.81145614535166,3.64044303645446,5.04756473684301,1.63132382767332,3.65570799340637,5.44062368188889,0,4.64637326417667
"rnd-4_family-2578#LINE/CR1",123.88876628126,243.731858799146,303.278781615138,280.420523831634,371.746416548909,161.848132022931,120.332757935786,249.108999617676,203.856943914368,275.184186823954,149.198971033086,131.701918758947,195.792632919599,112.85557817479,214.832361326622,299.976726702304
"rnd-4_family-2599#Unknown",5.38338160864643,13.9101377657181,11.0555385541086,10.8615279008065,19.7441614212088,2.91289704562752,2.6864571525303,0.814488927327457,0.390740234884214,0.228434534732626,0,0,1.0377310971022,0,0,0
"rnd-4_family-2726#SINE/tRNA",31.1585546751184,0,0,0,88.7749430111882,0,0,46.6492572734039,0,57.642003785133,44.0616350572756,23.8489286776308,86.8865346928088,99.1066015850705,0,19.6195728101925
"rnd-4_family-277#Unknown",43.5409057919231,58.148373539841,51.3283789848596,42.5859705070649,37.6266785061344,51.2697048327448,38.176832212676,58.0649124920529,98.753021693781,58.799282255353,54.1954461748478,55.0926196953275,60.0179599757067,51.3377972151811,68.5682990473582,32.5414343469415
"rnd-4_family-279#LTR/Gypsy",764.106238884342,266.193063169603,315.344941376607,169.060164035079,270.067770267636,169.661715909899,272.193372759941,248.212307949356,233.122714540688,183.56523791534,418.04831898405,275.910891725891,342.421603485787,323.831991115246,378.382387738877,243.903669241742
"rnd-4_family-280#Unknown",134.506264622974,78.615674616649,211.54819048814,59.1039289613387,25.092726884071,100.210913022511,100.359107535873,89.3942272666128,93.5325365258046,81.977032280807,103.462614852097,96.8283699824013,160.710528388462,187.211401194354,145.202761061408,111.199618798248
"rnd-4_family-282#LINE/Penelope",0,2.64236975873592,4.92929627396088,0,0,0.789110547477409,0.520903750202775,3.60790619154373,0,0.496743093688284,0,0.497212211378335,0,1.16500692800292,0,0
"rnd-4_family-284#Unknown",0,0,0,0,105.031607158897,0,0,0,0,16.0460218976881,0,0,0,0,44.5701797575428,39.4829206720563
